experiment,pid,utid,trial_type,trial_name,trial_spec,accuracy,hamming,num_indirect_errors,num_indirect_links,priorTruth,priorISpost,cond_label,cond,cond_order,genCorr,posCorr,negCorr,weakCorr,stgCorr,weakPosCorr,stgPosCorr,weakNegCorr,stgNegCorr,nullCorr,nonNullCorr,inters,inters_real,sense,expect,variables,std_order,postOriginOrder,num_inter,intervened_time,lc_prior_bf,lc_prior_bf_aic
experiment_2,60bdf618de5fce4b2423e8d7,2-60bdf618de5fce4b2423e8d7-crime_2-incongruent,incongruent,crime,,0.9260778729045428,1.0,0,5,0.4813598623412329,False,,2,2.0,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,1.0,,,3.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,6.0,0.3576158940397351,1,1.0
experiment_2,60bdf618de5fce4b2423e8d7,2-60bdf618de5fce4b2423e8d7-estate_2-congruent,congruent,estate,,0.8634952734420129,1.0,0,3,0.1212678125181664,False,,1,1.0,0.5,1.0,1.0,0.4,,0.5,1.0,0.0,,,1.0,,,4.0,5,,House Prices_Desirability_Population Density,House Prices_Desirability_Population Density,11.0,0.5496688741721855,1,1.0
experiment_2,60bdf618de5fce4b2423e8d7,2-60bdf618de5fce4b2423e8d7-finance_2-implausible,implausible,finance,,0.818928507914963,0.8333333333333334,1,4,0.8610338613230187,False,,3,3.0,0.5,1.0,0.75,0.0,1.0,0.0,,0.0,1.0,,1.0,,,2.0,3,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,8.0,0.7218543046357616,1,1.0
experiment_2,60bdf618de5fce4b2423e8d7,2-60bdf618de5fce4b2423e8d7-pos_chain_3-generic_0,generic_0,chain,pos,0.8285014148574912,0.8333333333333334,1,1,,,,1,,0.8333333333333334,1.0,,,1.0,,1.0,,,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,7.0,0.4933774834437086,1,1.0
experiment_2,60be136a592f08dc5f9e4b28,2-60be136a592f08dc5f9e4b28-confound_1-generic_0,generic_0,confound,neg,0.5847726007313001,0.6666666666666667,0,0,,,,1,,0.6666666666666667,1.0,0.0,1.0,0.0,1.0,,,0.0,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,5.0,0.6655629139072847,0,1.0
experiment_2,60be136a592f08dc5f9e4b28,2-60be136a592f08dc5f9e4b28-crime_3-congruent,congruent,crime,,0.8892302448756577,0.8333333333333334,1,2,0.1212678125181664,False,,1,2.0,0.6666666666666667,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,,,4.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,9.0,0.4900662251655629,0,1.0
experiment_2,60be136a592f08dc5f9e4b28,2-60be136a592f08dc5f9e4b28-estate_3-incongruent,incongruent,estate,,0.8304841240947974,0.8333333333333334,1,4,0.4738035414793428,False,,2,3.0,0.6666666666666667,1.0,0.75,1.0,0.3333333333333333,1.0,,1.0,0.3333333333333333,1.0,0.8,,,4.0,5,,House Prices_Desirability_Population Density,House Prices_Desirability_Population Density,30.0,0.5364238410596026,0,1.0
experiment_2,60be136a592f08dc5f9e4b28,2-60be136a592f08dc5f9e4b28-finance_3-implausible,implausible,finance,,0.5183790256990484,0.3333333333333333,4,6,0.9088932591463856,False,,3,1.0,0.3333333333333333,1.0,0.0,0.5,0.25,1.0,1.0,0.0,0.0,,1.0,,,3.0,3,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,10.0,0.6291390728476821,0,1.0
experiment_3,566feba6b937e400052d33b2,3-566feba6b937e400052d33b2-crime_1-congruent,congruent,crime,,1.0,1.0,0,0,0.0,True,,1,2.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,4.0,5,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,0.0,0.0,0,
experiment_3,566feba6b937e400052d33b2,3-566feba6b937e400052d33b2-dampened_3-generic_0,generic_0,dampened,,0.6783662395486616,0.3333333333333333,1,1,,,,1,,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666666,0.3333333333333333,,,,,,one_two_three,Blue_Red_Green,0.0,0.0,0,
experiment_3,566feba6b937e400052d33b2,3-566feba6b937e400052d33b2-finance_1-congruent,congruent,finance,,0.8564083682764524,0.8333333333333334,0,4,0.0,False,,1,2.0,0.8333333333333334,0.75,1.0,1.0,,,0.75,1.0,,,0.8333333333333334,,,3.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,0.0,0.0,0,
experiment_3,566feba6b937e400052d33b2,3-566feba6b937e400052d33b2-pos_chain_2-generic_1,generic_1,chain,neg,0.6464466094067263,0.0,1,1,,,,1,,0.0,,0.0,,0.0,,,,0.0,0.0,0.5,,,,,,one_two_three,Blue_Red_Green,0.0,0.0,0,
experiment_3,56cb8858edf8da000b6df354,3-56cb8858edf8da000b6df354-crime_0-congruent,congruent,crime,,0.8604273684402294,0.8333333333333334,1,2,0.0,False,,1,1.0,0.5,1.0,0.6666666666666666,0.0,0.5,,1.0,0.0,0.0,1.0,0.75,,,3.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,14.0,0.6059602649006622,0,0.0
experiment_3,56cb8858edf8da000b6df354,3-56cb8858edf8da000b6df354-dampened_3-generic_0,generic_0,dampened,,0.7508635604387801,0.8333333333333334,1,1,,,,1,,0.8333333333333334,0.5,1.0,0.0,0.5,0.0,1.0,,1.0,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,12.0,0.7317880794701986,0,0.0
experiment_3,56cb8858edf8da000b6df354,3-56cb8858edf8da000b6df354-finance_0-incongruent,incongruent,finance,,0.9142507074287456,1.0,0,0,0.8164965809277261,False,,2,2.0,0.8333333333333334,1.0,1.0,,0.0,,0.0,,1.0,1.0,1.0,,,3.0,3,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,10.0,0.804635761589404,0,0.0
experiment_3,56cb8858edf8da000b6df354,3-56cb8858edf8da000b6df354-pos_chain_2-generic_1,generic_1,chain,neg,0.8082587527881574,0.8333333333333334,1,1,,,,1,,0.6666666666666667,,1.0,,0.5,,,,0.5,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,8.0,0.5562913907284768,0,0.0
experiment_3,571de12713b1b70012be47f6,3-571de12713b1b70012be47f6-crime_1-incongruent,incongruent,crime,,0.8867722965855405,0.8333333333333334,1,1,0.816496580927726,False,,2,2.0,0.6666666666666667,1.0,1.0,,0.3333333333333333,,1.0,,0.5,0.6666666666666666,1.0,,,3.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,4.0,0.3940397350993377,0,0.0
experiment_3,571de12713b1b70012be47f6,3-571de12713b1b70012be47f6-dampened_2-generic_0,generic_0,dampened,,0.83390904029252,0.8333333333333334,1,1,,,,1,,0.8333333333333334,,0.6666666666666666,0.0,1.0,,,0.0,1.0,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,3.0,0.3509933774834437,0,0.0
experiment_3,571de12713b1b70012be47f6,3-571de12713b1b70012be47f6-finance_1-congruent,congruent,finance,,0.9246221638555592,1.0,0,2,0.0,False,,1,1.0,0.8333333333333334,1.0,1.0,,0.25,,1.0,,0.6666666666666666,1.0,1.0,,,3.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,9.0,0.2682119205298013,0,0.0
experiment_3,571de12713b1b70012be47f6,3-571de12713b1b70012be47f6-pos_chain_3-generic_1,generic_1,chain,pos,1.0,1.0,0,1,,,,1,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,25.0,0.2748344370860927,0,0.0
experiment_3,572f526c3c27e7000e0b8aaa,3-572f526c3c27e7000e0b8aaa-crime_0-congruent,congruent,crime,,1.0,1.0,0,1,0.0,True,,1,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,3.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,5.0,0.2450331125827814,1,1.0
experiment_3,572f526c3c27e7000e0b8aaa,3-572f526c3c27e7000e0b8aaa-dampened_3-generic_0,generic_0,dampened,,0.6194378024463063,0.5,0,1,,,,1,,0.5,0.5,0.0,1.0,0.0,1.0,0.0,,0.0,0.6666666666666666,0.6666666666666666,,,,,,one_two_three,Blue_Red_Green,6.0,0.5331125827814569,1,1.0
experiment_3,572f526c3c27e7000e0b8aaa,3-572f526c3c27e7000e0b8aaa-finance_0-incongruent,incongruent,finance,,0.6552085864161944,0.0,2,2,0.6567895774291853,False,,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,,,3.0,3,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,5.0,0.4172185430463576,1,1.0
experiment_3,572f526c3c27e7000e0b8aaa,3-572f526c3c27e7000e0b8aaa-pos_chain_3-generic_1,generic_1,chain,pos,0.8787321874818335,0.8333333333333334,1,1,,,,1,,0.6666666666666667,1.0,,,0.5,,0.5,,,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,8.0,0.4503311258278146,1,1.0
experiment_3,5831960ab232860001b110dc,3-5831960ab232860001b110dc-crime_1-incongruent,incongruent,crime,,0.6286093236458963,0.3333333333333333,0,1,0.8009428406336274,False,,2,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,,,3.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,0.0,0.0,0,0.0
experiment_3,5831960ab232860001b110dc,3-5831960ab232860001b110dc-dampened_2-generic_0,generic_0,dampened,,0.7508635604387801,0.5,0,1,,,,1,,0.5,,0.3333333333333333,1.0,0.0,,,1.0,0.0,0.6666666666666666,0.3333333333333333,,,,,,one_two_three,Blue_Red_Green,4.0,0.1390728476821192,0,0.0
experiment_3,5831960ab232860001b110dc,3-5831960ab232860001b110dc-finance_1-congruent,congruent,finance,,1.0,1.0,0,1,0.0,True,,1,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,2.0,3,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,0.0,0.0,0,0.0
experiment_3,5831960ab232860001b110dc,3-5831960ab232860001b110dc-pos_chain_2-generic_1,generic_1,chain,neg,0.690826528799579,0.3333333333333333,0,1,,,,1,,0.3333333333333333,,0.0,,0.0,,,,0.0,0.5,0.0,,,,,,one_two_three,Blue_Red_Green,0.0,0.0,0,0.0
experiment_3,594abd98215cbd000146debc,3-594abd98215cbd000146debc-crime_1-incongruent,incongruent,crime,,0.5544336056604966,0.1666666666666666,0,0,0.5773502691896258,False,,2,1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,,3.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,0.0,0.0,1,1.0
experiment_3,594abd98215cbd000146debc,3-594abd98215cbd000146debc-dampened_3-generic_0,generic_0,dampened,,0.6017278698488026,0.3333333333333333,0,1,,,,1,,0.1666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,1.0,,,,,,one_two_three,Blue_Red_Green,0.0,0.0,1,1.0
experiment_3,594abd98215cbd000146debc,3-594abd98215cbd000146debc-finance_1-congruent,congruent,finance,,0.740839472325592,0.3333333333333333,1,1,0.0,False,,1,2.0,0.0,,0.6666666666666666,0.0,0.0,,,0.0,0.0,0.0,1.0,,,3.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,0.0,0.0,1,1.0
experiment_3,594abd98215cbd000146debc,3-594abd98215cbd000146debc-pos_chain_3-generic_1,generic_1,chain,pos,0.6464466094067263,0.1666666666666666,1,1,,,,1,,0.0,0.5,,,0.0,,0.0,,,0.0,1.0,,,,,,one_two_three,Blue_Red_Green,0.0,0.0,1,1.0
experiment_3,5acc65f668b65b00018db322,3-5acc65f668b65b00018db322-crime_1-incongruent,incongruent,crime,,0.8259223440443022,0.8333333333333334,1,1,0.8038369524685005,False,,2,2.0,0.6666666666666667,1.0,0.5,1.0,0.0,1.0,0.0,,0.5,1.0,0.75,,,2.0,3,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,9.0,0.0927152317880794,0,0.0
experiment_3,5acc65f668b65b00018db322,3-5acc65f668b65b00018db322-dampened_1-generic_0,generic_0,dampened,,0.796580948913757,0.8333333333333334,1,1,,,,1,,0.5,1.0,0.0,0.0,,,0.0,0.0,,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,9.0,0.162251655629139,0,0.0
experiment_3,5acc65f668b65b00018db322,3-5acc65f668b65b00018db322-finance_1-congruent,congruent,finance,,0.9221501055838476,1.0,0,2,0.0,False,,1,1.0,0.8333333333333334,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,,,4.0,5,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,5.0,0.1324503311258278,0,0.0
experiment_3,5acc65f668b65b00018db322,3-5acc65f668b65b00018db322-pos_chain_3-generic_1,generic_1,chain,pos,0.8787321874818335,0.8333333333333334,1,1,,,,1,,0.6666666666666667,1.0,,,0.5,,0.5,,,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,6.0,0.0894039735099337,0,0.0
experiment_3,5b339152afe1d00001c6c509,3-5b339152afe1d00001c6c509-crime_1-incongruent,incongruent,crime,,0.9129611720221512,0.8333333333333334,1,2,0.4264014327112209,False,,2,2.0,0.8333333333333334,1.0,1.0,1.0,,1.0,,1.0,,0.5,1.0,,,2.0,3,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,5.0,0.3609271523178808,0,0.0
experiment_3,5b339152afe1d00001c6c509,3-5b339152afe1d00001c6c509-dampened_2-generic_0,generic_0,dampened,,0.8561610095543848,0.8333333333333334,1,1,,,,1,,0.5,,0.6666666666666666,0.0,0.0,,,0.0,0.0,1.0,0.6666666666666666,,,,,,one_two_three,Blue_Red_Green,11.0,0.4205298013245033,0,0.0
experiment_3,5b339152afe1d00001c6c509,3-5b339152afe1d00001c6c509-finance_1-congruent,congruent,finance,,0.91695452014626,1.0,0,1,0.0,False,,1,1.0,0.8333333333333334,1.0,1.0,1.0,0.5,,0.0,1.0,1.0,1.0,1.0,,,4.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,7.0,0.4105960264900662,0,0.0
experiment_3,5b339152afe1d00001c6c509,3-5b339152afe1d00001c6c509-pos_chain_1-generic_1,generic_1,chain,pos,0.9142507074287456,1.0,0,1,,,,1,,0.8333333333333334,1.0,,,0.5,,0.5,,,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,5.0,0.5066225165562914,0,0.0
experiment_3,5b84a7ea4f38790001778d53,3-5b84a7ea4f38790001778d53-crime_1-incongruent,incongruent,crime,,0.8852921330647191,0.8333333333333334,1,3,0.4629100498862757,False,,2,1.0,0.6666666666666667,1.0,1.0,0.75,1.0,0.5,,1.0,1.0,0.0,1.0,,,2.0,3,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,8.0,0.3410596026490066,0,0.0
experiment_3,5b84a7ea4f38790001778d53,3-5b84a7ea4f38790001778d53-dampened_3-generic_0,generic_0,dampened,,0.91695452014626,0.8333333333333334,1,1,,,,1,,0.8333333333333334,0.5,1.0,0.0,0.5,0.0,1.0,,1.0,1.0,0.6666666666666666,,,,,,one_two_three,Blue_Red_Green,9.0,0.5231788079470199,0,0.0
experiment_3,5b84a7ea4f38790001778d53,3-5b84a7ea4f38790001778d53-finance_1-congruent,congruent,finance,,0.8433479100024085,1.0,0,3,0.0,False,,1,2.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.0,,0.5,0.0,1.0,1.0,,,3.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,8.0,0.3741721854304636,0,0.0
experiment_3,5b84a7ea4f38790001778d53,3-5b84a7ea4f38790001778d53-pos_chain_3-generic_1,generic_1,chain,pos,0.8082587527881574,0.6666666666666667,1,1,,,,1,,0.6666666666666667,1.0,,,1.0,,1.0,,,0.5,1.0,,,,,,one_two_three,Blue_Red_Green,17.0,0.5894039735099338,0,0.0
experiment_3,5c018eb6067bbf00019ba43d,3-5c018eb6067bbf00019ba43d-crime_0-congruent,congruent,crime,,0.889903623487364,0.6666666666666667,2,2,0.0,False,,1,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,,3.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,4.0,0.5927152317880795,1,1.0
experiment_3,5c018eb6067bbf00019ba43d,3-5c018eb6067bbf00019ba43d-dampened_2-generic_0,generic_0,dampened,,0.83390904029252,0.8333333333333334,1,1,,,,1,,0.8333333333333334,,0.6666666666666666,0.0,1.0,,,0.0,1.0,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,5.0,0.6423841059602649,1,1.0
experiment_3,5c018eb6067bbf00019ba43d,3-5c018eb6067bbf00019ba43d-finance_0-incongruent,incongruent,finance,,0.6552085864161944,0.6666666666666667,1,2,0.6567895774291853,False,,2,2.0,0.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,,0.5,0.0,1.0,0.75,,,1.0,2,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,6.0,0.6754966887417219,1,1.0
experiment_3,5c018eb6067bbf00019ba43d,3-5c018eb6067bbf00019ba43d-pos_chain_2-generic_1,generic_1,chain,neg,0.9142507074287456,0.8333333333333334,1,1,,,,1,,0.8333333333333334,,1.0,,1.0,,,,1.0,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,7.0,0.6390728476821192,1,1.0
experiment_3,5c06fc4918ac7e00016bf76d,3-5c06fc4918ac7e00016bf76d-crime_1-incongruent,incongruent,crime,,0.8927887465162205,0.8333333333333334,0,3,0.7171371656006361,False,,2,2.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8,,,3.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,9.0,0.7880794701986755,0,0.0
experiment_3,5c06fc4918ac7e00016bf76d,3-5c06fc4918ac7e00016bf76d-dampened_2-generic_0,generic_0,dampened,,0.91695452014626,0.8333333333333334,1,1,,,,1,,0.8333333333333334,,0.6666666666666666,0.0,1.0,,,0.0,1.0,1.0,0.6666666666666666,,,,,,one_two_three,Blue_Red_Green,10.0,0.6920529801324503,0,0.0
experiment_3,5c06fc4918ac7e00016bf76d,3-5c06fc4918ac7e00016bf76d-finance_1-congruent,congruent,finance,,0.91695452014626,1.0,0,1,0.0,False,,1,1.0,0.8333333333333334,1.0,1.0,0.0,,,1.0,0.0,,1.0,1.0,,,4.0,5,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,7.0,0.7814569536423841,0,0.0
experiment_3,5c06fc4918ac7e00016bf76d,3-5c06fc4918ac7e00016bf76d-pos_chain_1-generic_1,generic_1,chain,pos,1.0,1.0,0,1,,,,1,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,12.0,0.6788079470198676,0,0.0
experiment_3,5c17c149f596b100011ca8b8,3-5c17c149f596b100011ca8b8-crime_0-congruent,congruent,crime,,0.8817375208021835,0.8333333333333334,0,1,0.0,False,,1,2.0,0.6666666666666667,1.0,1.0,1.0,,1.0,0.0,1.0,,0.5,1.0,,,2.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,5.0,0.5529801324503312,0,0.0
experiment_3,5c17c149f596b100011ca8b8,3-5c17c149f596b100011ca8b8-dampened_2-generic_0,generic_0,dampened,,0.83390904029252,0.8333333333333334,0,1,,,,1,,0.8333333333333334,,1.0,1.0,1.0,,,1.0,1.0,0.6666666666666666,1.0,,,,,,one_two_three,Blue_Red_Green,8.0,0.5695364238410596,0,0.0
experiment_3,5c17c149f596b100011ca8b8,3-5c17c149f596b100011ca8b8-finance_0-incongruent,incongruent,finance,,0.7802823127989794,0.5,0,1,0.8009428406336274,False,,2,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,,,2.0,3,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,3.0,0.8940397350993378,0,0.0
experiment_3,5c17c149f596b100011ca8b8,3-5c17c149f596b100011ca8b8-pos_chain_2-generic_1,generic_1,chain,neg,0.9142507074287456,0.8333333333333334,1,1,,,,1,,0.8333333333333334,,1.0,,1.0,,,,1.0,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,7.0,0.609271523178808,0,0.0
experiment_3,5c6400cbcb937d00012d8866,3-5c6400cbcb937d00012d8866-crime_0-congruent,congruent,crime,,0.7843344535931231,0.3333333333333333,4,4,0.0,False,,1,2.0,0.1666666666666666,0.5,0.0,0.0,,0.0,0.5,0.0,,,0.5,,,3.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,8.0,0.0496688741721854,0,0.0
experiment_3,5c6400cbcb937d00012d8866,3-5c6400cbcb937d00012d8866-dampened_2-generic_0,generic_0,dampened,,0.7245693027901261,0.6666666666666667,1,1,,,,1,,0.5,,0.3333333333333333,0.0,0.0,,,0.0,0.0,1.0,0.6666666666666666,,,,,,one_two_three,Blue_Red_Green,9.0,0.0596026490066225,0,0.0
experiment_3,5c6400cbcb937d00012d8866,3-5c6400cbcb937d00012d8866-finance_0-incongruent,incongruent,finance,,0.7883963152424205,0.5,1,1,0.5897678246195885,False,,2,1.0,0.5,0.0,1.0,0.5,,0.0,0.0,1.0,,0.6666666666666666,0.3333333333333333,,,2.0,3,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,11.0,0.0927152317880794,0,0.0
experiment_3,5c6400cbcb937d00012d8866,3-5c6400cbcb937d00012d8866-pos_chain_2-generic_1,generic_1,chain,neg,0.7029557371069977,0.5,0,1,,,,1,,0.5,,0.0,,0.0,,,,0.0,0.75,0.0,,,,,,one_two_three,Blue_Red_Green,11.0,0.119205298013245,0,0.0
experiment_3,5c7dd22debc24800018e7ca0,3-5c7dd22debc24800018e7ca0-crime_0-congruent,congruent,crime,,0.7550510257216821,0.8333333333333334,0,3,0.0,False,,1,1.0,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,,0.6666666666666666,,1.0,,,1.0,,,3.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,7.0,0.6059602649006622,0,1.0
experiment_3,5c7dd22debc24800018e7ca0,3-5c7dd22debc24800018e7ca0-dampened_3-generic_0,generic_0,dampened,,0.7651119121941186,0.5,1,1,,,,1,,0.1666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,1.0,,,,,,one_two_three,Blue_Red_Green,12.0,0.1258278145695364,0,1.0
experiment_3,5c7dd22debc24800018e7ca0,3-5c7dd22debc24800018e7ca0-finance_0-incongruent,incongruent,finance,,0.7206898061345359,0.3333333333333333,3,4,0.6060915267313264,False,,2,2.0,0.1666666666666666,0.0,0.6666666666666666,0.2,,0.0,,0.3333333333333333,,0.0,0.8,,,2.0,3,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,7.0,0.466887417218543,0,1.0
experiment_3,5c7dd22debc24800018e7ca0,3-5c7dd22debc24800018e7ca0-pos_chain_1-generic_1,generic_1,chain,pos,0.8514778685534988,0.8333333333333334,1,1,,,,1,,0.5,1.0,,,0.0,,0.0,,,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,11.0,0.5993377483443708,0,1.0
experiment_3,5c8bafb53b6f3d00013d7c30,3-5c8bafb53b6f3d00013d7c30-crime_0-congruent,congruent,crime,,0.6518446880886043,0.3333333333333333,3,3,0.0,False,,1,1.0,0.3333333333333333,0.5,0.5,1.0,0.0,1.0,0.0,,0.5,0.0,1.0,,,4.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,3.0,0.2185430463576159,0,0.0
experiment_3,5c8bafb53b6f3d00013d7c30,3-5c8bafb53b6f3d00013d7c30-dampened_2-generic_0,generic_0,dampened,,0.7373871342805549,0.8333333333333334,1,1,,,,1,,0.6666666666666667,,0.6666666666666666,0.0,0.5,,,0.0,0.5,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,5.0,0.390728476821192,0,0.0
experiment_3,5c8bafb53b6f3d00013d7c30,3-5c8bafb53b6f3d00013d7c30-finance_0-incongruent,incongruent,finance,,0.6748983898677691,0.3333333333333333,1,1,0.392232270276368,False,,2,2.0,0.3333333333333333,1.0,0.0,0.3333333333333333,,1.0,,0.0,,0.3333333333333333,1.0,,,2.0,3,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,5.0,0.1258278145695364,0,0.0
experiment_3,5c8bafb53b6f3d00013d7c30,3-5c8bafb53b6f3d00013d7c30-pos_chain_1-generic_1,generic_1,chain,pos,0.5887608395850129,0.3333333333333333,1,1,,,,1,,0.1666666666666666,0.5,,,0.0,,0.0,,,0.25,1.0,,,,,,one_two_three,Blue_Red_Green,3.0,0.0695364238410596,0,0.0
experiment_3,5cf9179b8c98dc0001d5a431,3-5cf9179b8c98dc0001d5a431-crime_1-incongruent,incongruent,crime,,0.6783662395486616,0.6666666666666667,1,4,0.7171371656006361,False,,2,1.0,0.5,0.0,1.0,1.0,0.3333333333333333,,0.0,1.0,0.5,0.0,1.0,,,3.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,7.0,0.4205298013245033,0,0.0
experiment_3,5cf9179b8c98dc0001d5a431,3-5cf9179b8c98dc0001d5a431-dampened_3-generic_0,generic_0,dampened,,0.8143046618229481,0.8333333333333334,1,1,,,,1,,0.6666666666666667,0.5,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,5.0,0.4768211920529801,0,0.0
experiment_3,5cf9179b8c98dc0001d5a431,3-5cf9179b8c98dc0001d5a431-finance_1-congruent,congruent,finance,,0.8643353105061596,0.6666666666666667,1,4,0.0,False,,1,2.0,0.5,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,1.0,1.0,0.0,0.8,,,3.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,5.0,0.5562913907284768,0,0.0
experiment_3,5cf9179b8c98dc0001d5a431,3-5cf9179b8c98dc0001d5a431-pos_chain_2-generic_1,generic_1,chain,neg,0.7899579873957986,0.8333333333333334,1,1,,,,1,,0.5,,1.0,,0.0,,,,0.0,0.75,1.0,,,,,,one_two_three,Blue_Red_Green,5.0,0.5033112582781457,0,0.0
experiment_3,5cfddbd3ee0b1500019fa84c,3-5cfddbd3ee0b1500019fa84c-crime_0-congruent,congruent,crime,,0.91695452014626,1.0,0,1,0.0,False,,1,2.0,0.8333333333333334,1.0,1.0,1.0,0.5,1.0,1.0,,0.0,1.0,1.0,,,2.0,3,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,9.0,0.4403973509933774,1,1.0
